player,position,game_date,tackles,meters_run,try_assists,fatigue_score,injury_status,total_distance,high_speed_runs,max_acceleration
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,23.0,93.0,0.0,47.153248,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,6.0,35.0,0.0,54.32328,0.0,6071.1865,79.0,4.9627156
Corey Oates,Winger,2025-06-18 00:00:00.000000000,48.0,121.0,4.0,15.924574,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,30.0,171.0,2.0,20.370125,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,36.0,175.0,1.0,9.116449,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,10.0,136.0,3.0,15.365804,1.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,36.0,27.0,1.0,45.36936,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,8.0,141.0,4.0,53.03544,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,15.0,111.0,0.0,1.7861892,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,21.0,183.0,0.0,79.67978,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,42.0,109.0,3.0,29.416798,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,28.0,155.0,0.0,91.1836,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,9.0,79.0,0.0,96.75113,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,38.0,197.0,3.0,18.545887,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,10.0,47.0,3.0,46.20973,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,26.0,120.0,4.0,0.12318352,0.0,6055.1147,76.0,4.8863583
Corey Oates,Winger,2025-06-18 00:00:00.000000000,15.0,60.0,0.0,59.832726,1.0,6055.1147,76.0,4.8863583
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,20.0,174.0,0.0,60.730644,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,37.0,164.0,4.0,24.753996,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,13.0,180.0,2.0,55.841267,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,10.0,176.0,2.0,22.554014,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,20.0,160.0,2.0,16.082546,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,33.0,65.0,4.0,65.15195,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,7.0,54.0,0.0,32.592545,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,24.0,153.0,4.0,59.026394,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,40.0,101.0,4.0,43.324677,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,23.0,134.0,2.0,98.43514,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,30.0,66.0,1.0,14.958064,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,7.0,172.0,0.0,46.459858,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,23.0,29.0,2.0,68.04566,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,24.0,75.0,1.0,39.55451,0.0,5768.7437,67.0,4.9872327
Jesse Arthars,Winger,2025-06-18 00:00:00.000000000,36.0,49.0,1.0,97.469986,0.0,5768.7437,67.0,4.9872327
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,11.0,128.0,3.0,72.18877,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,45.0,24.0,0.0,65.69839,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,37.0,138.0,1.0,75.705925,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,44.0,52.0,2.0,95.26486,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,43.0,137.0,3.0,90.78187,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,22.0,84.0,0.0,72.42853,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,44.0,165.0,4.0,74.91616,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,5.0,196.0,2.0,14.592207,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,15.0,30.0,1.0,10.279241,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,32.0,104.0,1.0,57.09045,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,29.0,45.0,2.0,1.8367637,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,27.0,82.0,1.0,48.235638,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,35.0,105.0,3.0,21.034958,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,34.0,78.0,0.0,34.601658,0.0,6208.633,80.0,4.9829516
Blake Mozer,Hooker,2025-07-03 13:42:51.428571428,46.0,46.0,3.0,77.580475,0.0,6208.633,80.0,4.9829516
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,39.0,196.0,1.0,94.12375,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,11.0,180.0,4.0,7.241627,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,20.0,117.0,0.0,53.42422,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,30.0,124.0,0.0,88.25335,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,6.0,118.0,2.0,8.250854,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,5.0,148.0,2.0,82.45141,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,16.0,168.0,4.0,35.780136,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,9.0,74.0,0.0,32.20947,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,41.0,25.0,4.0,97.746635,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,36.0,114.0,2.0,20.085909,1.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,13.0,152.0,2.0,69.3194,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,45.0,121.0,0.0,82.14407,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,39.0,22.0,3.0,4.1183496,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,23.0,42.0,1.0,67.03854,0.0,6479.037,84.0,4.937148
Tyson Smoothy,Hooker,2025-07-03 13:42:51.428571428,20.0,72.0,2.0,95.155,0.0,6479.037,84.0,4.937148
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,7.0,184.0,2.0,12.421997,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,24.0,102.0,3.0,89.62213,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,28.0,164.0,3.0,59.477665,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,37.0,104.0,4.0,61.660458,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,28.0,97.0,4.0,61.29442,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,15.0,129.0,1.0,29.883589,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,12.0,20.0,1.0,93.52018,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,40.0,70.0,0.0,94.73505,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,42.0,192.0,4.0,62.530464,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,44.0,23.0,2.0,78.34227,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,24.0,132.0,4.0,61.2258,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,39.0,51.0,2.0,48.439846,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,29.0,53.0,3.0,66.08201,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,39.0,111.0,4.0,55.300144,0.0,5880.7666,68.0,4.945439
Martin Taupau,Prop,2025-07-19 03:25:42.857142856,29.0,114.0,3.0,59.747585,0.0,5880.7666,68.0,4.945439
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,33.0,91.0,1.0,78.383255,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,22.0,58.0,1.0,48.09038,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,22.0,173.0,0.0,4.075411,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,6.0,181.0,4.0,16.399948,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,39.0,137.0,3.0,43.86072,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,20.0,22.0,2.0,72.48266,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,45.0,142.0,1.0,59.327866,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,40.0,69.0,1.0,65.02942,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,37.0,31.0,2.0,47.927895,1.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,8.0,73.0,3.0,61.574203,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,37.0,152.0,3.0,32.901745,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,18.0,76.0,4.0,47.01826,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,25.0,164.0,4.0,74.42791,1.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,24.0,131.0,0.0,87.18328,0.0,5800.858,75.0,4.9969482
Ben Te Kura,Prop,2025-07-19 03:25:42.857142856,12.0,66.0,1.0,43.365532,0.0,5800.858,75.0,4.9969482
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,11.0,170.0,4.0,4.3661656,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,7.0,104.0,3.0,16.167253,1.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,21.0,161.0,2.0,2.086114,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,37.0,85.0,3.0,65.3263,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,16.0,94.0,1.0,33.231464,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,26.0,198.0,3.0,54.247864,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,26.0,122.0,0.0,49.327686,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,34.0,185.0,1.0,8.152649,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,42.0,57.0,2.0,40.326138,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,42.0,69.0,0.0,22.056112,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,49.0,117.0,1.0,41.839977,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,12.0,101.0,2.0,20.357828,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,31.0,49.0,0.0,84.04524,0.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,31.0,98.0,0.0,17.419334,1.0,5823.144,76.0,4.9935293
Fletcher Baker,Prop,2025-08-03 17:08:34.285714284,38.0,110.0,1.0,96.07806,0.0,5823.144,76.0,4.9935293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,25.0,198.0,4.0,41.590736,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,34.0,71.0,0.0,84.62453,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,37.0,185.0,0.0,62.87648,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,32.0,98.0,2.0,73.53503,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,37.0,49.0,3.0,76.77239,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,9.0,125.0,1.0,50.48449,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,23.0,70.0,1.0,54.33005,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,8.0,100.0,4.0,51.399586,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,39.0,152.0,4.0,58.80584,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,21.0,48.0,1.0,2.9394445,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,48.0,151.0,4.0,39.551517,1.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,32.0,157.0,2.0,60.61887,1.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,34.0,164.0,1.0,59.772358,1.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,33.0,93.0,4.0,79.29561,0.0,5896.87,74.0,4.946293
Kobe Hetherington,Second-row,2025-08-03 17:08:34.285714284,10.0,36.0,1.0,65.50093,0.0,5896.87,74.0,4.946293
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,39.0,103.0,3.0,99.21333,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,45.0,88.0,0.0,28.385452,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,41.0,53.0,1.0,35.915104,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,28.0,25.0,0.0,38.384716,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,33.0,72.0,4.0,46.58128,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,35.0,145.0,0.0,83.59981,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,39.0,62.0,1.0,23.57921,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,37.0,134.0,3.0,77.60002,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,25.0,130.0,4.0,40.531017,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,36.0,170.0,1.0,60.18554,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,27.0,99.0,4.0,63.254055,1.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,37.0,114.0,2.0,37.284863,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,7.0,137.0,0.0,51.26152,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,22.0,163.0,2.0,41.303116,0.0,6365.752,84.0,4.6869955
Jack Gosiewski,Second-row,2025-08-19 06:51:25.714285714,29.0,27.0,1.0,6.9132786,0.0,6365.752,84.0,4.6869955
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,46.0,151.0,3.0,43.716537,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,35.0,123.0,4.0,9.739339,1.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,7.0,151.0,0.0,40.50208,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,44.0,44.0,4.0,59.29184,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,28.0,115.0,1.0,57.94149,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,36.0,174.0,4.0,66.26213,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,26.0,112.0,0.0,9.526151,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,27.0,179.0,1.0,65.212326,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,6.0,197.0,4.0,31.214806,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,31.0,80.0,3.0,39.904594,1.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,46.0,141.0,1.0,85.79862,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,6.0,70.0,1.0,0.9030404,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,30.0,166.0,3.0,58.841263,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,21.0,40.0,2.0,59.8714,0.0,5837.6733,72.0,4.885566
Josiah Karapani,Centre,2025-08-19 06:51:25.714285714,44.0,24.0,0.0,39.665977,0.0,5837.6733,72.0,4.885566
Coby Black,Halfback,2025-09-03 20:34:17.142857142,37.0,111.0,2.0,23.702785,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,13.0,189.0,4.0,23.467403,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,47.0,80.0,3.0,88.370964,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,43.0,41.0,2.0,44.20244,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,33.0,168.0,1.0,33.088936,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,46.0,89.0,4.0,44.877758,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,30.0,20.0,4.0,66.93904,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,39.0,152.0,2.0,14.575657,1.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,29.0,31.0,2.0,44.943382,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,28.0,109.0,3.0,58.788437,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,17.0,65.0,0.0,94.85834,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,11.0,53.0,2.0,25.252779,1.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,40.0,196.0,2.0,35.925076,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,49.0,97.0,1.0,37.93586,0.0,5825.9,70.0,4.951813
Coby Black,Halfback,2025-09-03 20:34:17.142857142,24.0,64.0,4.0,60.553814,0.0,5825.9,70.0,4.951813
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,5.0,174.0,0.0,35.673206,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,12.0,92.0,1.0,53.351192,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,20.0,45.0,3.0,78.17903,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,18.0,66.0,3.0,70.53856,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,16.0,140.0,2.0,44.636864,1.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,27.0,75.0,2.0,86.421616,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,19.0,113.0,3.0,55.814026,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,32.0,126.0,2.0,53.990585,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,38.0,82.0,0.0,3.4187765,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,6.0,67.0,2.0,98.6693,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,36.0,80.0,4.0,12.297081,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,27.0,100.0,2.0,23.11309,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,26.0,45.0,1.0,5.169684,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,29.0,55.0,0.0,64.0003,0.0,6411.8564,80.0,4.7997127
Jaiyden Hunt,Prop,2025-09-03 20:34:17.142857142,26.0,20.0,1.0,22.470118,0.0,6411.8564,80.0,4.7997127
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,26.0,27.0,1.0,18.001043,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,46.0,132.0,4.0,8.855558,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,10.0,118.0,0.0,10.330895,1.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,19.0,199.0,0.0,58.46707,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,47.0,66.0,0.0,68.820786,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,41.0,146.0,0.0,39.7379,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,37.0,75.0,0.0,47.989708,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,12.0,33.0,4.0,68.59677,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,48.0,47.0,2.0,1.737979,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,48.0,97.0,1.0,32.313065,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,9.0,149.0,0.0,97.30978,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,43.0,128.0,2.0,58.011223,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,8.0,173.0,2.0,25.422459,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,10.0,33.0,1.0,52.173004,0.0,6085.6196,77.0,4.952834
Tristan Sailor,Fullback,2025-09-19 10:17:08.571428570,49.0,75.0,4.0,34.26535,0.0,6085.6196,77.0,4.952834
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,36.0,134.0,3.0,53.2245,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,34.0,26.0,3.0,12.574151,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,39.0,22.0,2.0,13.271465,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,44.0,130.0,1.0,14.354237,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,20.0,170.0,3.0,93.98198,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,17.0,126.0,2.0,73.289894,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,46.0,37.0,4.0,16.23819,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,34.0,57.0,3.0,18.834908,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,23.0,134.0,2.0,73.08295,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,21.0,34.0,2.0,15.6163845,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,23.0,138.0,0.0,23.45613,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,32.0,47.0,4.0,96.33469,0.0,5815.256,71.0,4.9924607
Delouise Hoeter,Centre,2025-09-19 10:17:08.571428570,30.0,58.0,0.0,25.530653,0.0,5815.256,71.0,4.9924607
