player,position,game_date,tackles,meters_run,try_assists,fatigue_score,injury_status,total_distance,high_speed_runs,max_acceleration
Jack Gosiewski,Second-row,2025-08-17 13:20:00,10.0,173.0,4.0,23.818277,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,26.0,109.0,0.0,9.9441395,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,15.0,181.0,4.0,24.317219,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,20.0,134.0,0.0,72.22669,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,37.0,124.0,3.0,85.56965,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,13.0,154.0,1.0,83.02199,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,10.0,77.0,1.0,39.718353,0.0,4039.1516,51.0,4.921717
Jack Gosiewski,Second-row,2025-08-17 13:20:00,20.0,133.0,0.0,66.80852,0.0,4039.1516,51.0,4.921717
Josiah Karapani,Centre,2025-08-17 13:20:00,33.0,94.0,1.0,20.49843,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,7.0,176.0,4.0,29.314774,1.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,24.0,139.0,2.0,89.63358,1.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,40.0,183.0,0.0,1.3001924,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,23.0,40.0,1.0,8.550853,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,30.0,183.0,0.0,20.788626,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,7.0,157.0,0.0,2.6532204,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,23.0,120.0,2.0,18.143543,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,24.0,171.0,4.0,58.304157,0.0,3531.2412,40.0,4.919266
Josiah Karapani,Centre,2025-08-17 13:20:00,36.0,196.0,0.0,42.142456,0.0,3531.2412,40.0,4.919266
Coby Black,Halfback,2025-09-10 18:40:00,11.0,118.0,1.0,89.26717,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,45.0,55.0,3.0,81.744354,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,37.0,115.0,0.0,34.181736,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,44.0,171.0,0.0,25.942343,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,43.0,170.0,2.0,37.969242,1.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,22.0,56.0,4.0,59.029495,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,44.0,31.0,3.0,26.806364,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,5.0,132.0,1.0,62.41489,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,15.0,32.0,3.0,40.941166,0.0,3894.0942,46.0,4.359056
Coby Black,Halfback,2025-09-10 18:40:00,32.0,42.0,1.0,55.20472,0.0,3894.0942,46.0,4.359056
Jaiyden Hunt,Prop,2025-09-10 18:40:00,29.0,118.0,4.0,43.61265,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,27.0,124.0,1.0,29.446575,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,35.0,49.0,2.0,94.84533,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,34.0,36.0,2.0,76.36058,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,46.0,132.0,2.0,14.011317,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,39.0,81.0,2.0,86.846794,1.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,11.0,103.0,3.0,48.74312,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,20.0,131.0,4.0,89.45522,0.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,30.0,105.0,1.0,79.98553,1.0,4380.9395,60.0,4.8401814
Jaiyden Hunt,Prop,2025-09-10 18:40:00,6.0,160.0,1.0,42.52135,0.0,4380.9395,60.0,4.8401814
Tristan Sailor,Fullback,2025-09-10 18:40:00,5.0,38.0,2.0,2.2469308,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,16.0,196.0,2.0,26.867737,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,9.0,119.0,0.0,54.16342,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,41.0,159.0,4.0,63.34782,1.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,36.0,166.0,3.0,25.788769,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,13.0,95.0,1.0,13.935607,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,45.0,28.0,0.0,83.49303,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,39.0,47.0,0.0,98.440216,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,23.0,147.0,1.0,52.56902,0.0,3622.9084,45.0,4.981979
Tristan Sailor,Fullback,2025-09-10 18:40:00,20.0,71.0,3.0,17.167929,0.0,3622.9084,45.0,4.981979
Delouise Hoeter,Centre,2025-10-05 00:00:00,7.0,102.0,0.0,27.230732,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,24.0,130.0,0.0,1.8390677,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,28.0,163.0,4.0,91.42988,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,37.0,136.0,3.0,11.775108,1.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,28.0,88.0,0.0,57.651646,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,15.0,118.0,3.0,27.405521,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,12.0,159.0,1.0,55.4178,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,40.0,44.0,2.0,65.14204,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,42.0,199.0,0.0,82.97418,0.0,4028.0476,50.0,4.988448
Delouise Hoeter,Centre,2025-10-05 00:00:00,44.0,142.0,4.0,20.642128,0.0,4028.0476,50.0,4.988448
Israel Leota,Winger,2025-10-05 00:00:00,24.0,72.0,1.0,1.0995829,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,39.0,170.0,3.0,13.688563,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,29.0,163.0,1.0,90.00186,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,39.0,76.0,0.0,87.38901,1.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,29.0,58.0,3.0,59.74131,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,33.0,128.0,2.0,60.051685,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,22.0,61.0,1.0,66.50367,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,22.0,186.0,0.0,17.537128,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,6.0,161.0,4.0,91.44119,0.0,4029.4014,52.0,4.9765034
Israel Leota,Winger,2025-10-05 00:00:00,39.0,141.0,3.0,41.877052,0.0,4029.4014,52.0,4.9765034
Josh Rogers,Halfback,2025-10-05 00:00:00,20.0,152.0,1.0,38.313854,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,45.0,182.0,1.0,51.89177,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,40.0,94.0,2.0,4.6965966,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,37.0,165.0,2.0,16.628336,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,8.0,95.0,4.0,73.80336,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,37.0,28.0,4.0,8.279867,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,18.0,93.0,0.0,60.315212,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,25.0,164.0,0.0,24.53491,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,24.0,26.0,4.0,38.92956,0.0,3875.03,49.0,4.9599104
Josh Rogers,Halfback,2025-10-05 00:00:00,12.0,193.0,4.0,28.869373,0.0,3875.03,49.0,4.9599104
