player,game_date,timestamp,x_pos,y_pos,speed,acceleration
Kotoni Staggs,2025-04-18 10:40:00,2,36.794075,13.994018,7.9606853,-0.8547917
Kotoni Staggs,2025-04-18 10:40:00,3,32.69316,50.426495,3.9477532,3.4216602
Kotoni Staggs,2025-04-18 10:40:00,4,14.888805,37.174053,4.922162,-2.6999955
Kotoni Staggs,2025-04-18 10:40:00,5,30.560421,60.144554,8.806506,-4.9427905
Kotoni Staggs,2025-04-18 10:40:00,6,87.66508,37.671543,4.129112,1.513199
Kotoni Staggs,2025-04-18 10:40:00,7,99.63343,36.350025,5.3749375,-2.9753783
Kotoni Staggs,2025-04-18 10:40:00,8,36.83095,13.291144,0.49299663,3.9011514
Kotoni Staggs,2025-04-18 10:40:00,9,44.861065,11.3035965,0.023474738,3.5904634
Kotoni Staggs,2025-04-18 10:40:00,0,72.20709,62.321262,2.4479988,-4.232726
Kotoni Staggs,2025-04-18 10:40:00,1,88.619576,22.292997,6.805831,-3.936116
Kotoni Staggs,2025-04-18 10:40:00,2,59.304432,25.301594,1.212649,-0.048284076
Kotoni Staggs,2025-04-18 10:40:00,3,39.15257,51.668007,1.1376196,1.0922266
Kotoni Staggs,2025-04-18 10:40:00,4,41.262184,23.039997,4.1096063,-2.2509167
Kotoni Staggs,2025-04-18 10:40:00,5,69.56181,64.74025,6.47837,2.167977
Kotoni Staggs,2025-04-18 10:40:00,6,0.32182637,50.17909,7.12072,0.9491602
Kotoni Staggs,2025-04-18 10:40:00,7,61.958935,40.625187,1.7845068,-1.7517589
Kotoni Staggs,2025-04-18 10:40:00,8,35.5493,59.90087,0.79588145,-4.746285
Kotoni Staggs,2025-04-18 10:40:00,9,79.41973,3.3732018,9.403971,2.5015028
Kotoni Staggs,2025-04-18 10:40:00,0,9.299064,17.480263,2.606664,-2.8524632
Kotoni Staggs,2025-04-18 10:40:00,1,58.82023,31.62247,8.533465,3.3447375
Kotoni Staggs,2025-04-18 10:40:00,2,48.09729,15.434541,8.634914,-0.7970974
Kotoni Staggs,2025-04-18 10:40:00,3,64.23255,50.585552,7.725226,0.7707744
Kotoni Staggs,2025-04-18 10:40:00,4,6.4853597,62.506145,1.688336,3.7294874
Kotoni Staggs,2025-04-18 10:40:00,5,57.99838,28.816368,8.218015,3.63623
Kotoni Staggs,2025-04-18 10:40:00,6,56.14846,23.265017,7.6925054,-1.2848042
Kotoni Staggs,2025-04-18 10:40:00,7,56.06601,65.38545,5.96723,-2.911111
Kotoni Staggs,2025-04-18 10:40:00,8,60.348766,30.249966,3.3720202,2.7514608
Kotoni Staggs,2025-04-18 10:40:00,9,67.6468,33.25529,2.625086,-0.669198
Kotoni Staggs,2025-04-18 10:40:00,0,80.4989,23.912191,1.2188921,-3.07958
Kotoni Staggs,2025-04-18 10:40:00,1,26.982073,61.849297,5.097571,4.0442533
Kotoni Staggs,2025-04-18 10:40:00,2,82.504944,38.688972,5.8526087,-3.018958
Kotoni Staggs,2025-04-18 10:40:00,3,49.82557,51.827873,3.59339,-4.741928
Kotoni Staggs,2025-04-18 10:40:00,4,7.7058277,55.202858,4.7535906,-4.7972
Kotoni Staggs,2025-04-18 10:40:00,5,5.855093,23.245735,3.6351445,1.2231536
Kotoni Staggs,2025-04-18 10:40:00,6,33.423832,29.491215,6.4100604,1.6167506
Kotoni Staggs,2025-04-18 10:40:00,7,78.4897,57.69608,9.012592,-1.889583
Kotoni Staggs,2025-04-18 10:40:00,8,70.7681,24.701365,1.6392026,-1.7998902
Kotoni Staggs,2025-04-18 10:40:00,9,78.861496,53.98759,3.814088,-1.6050608
Kotoni Staggs,2025-04-18 10:40:00,0,51.726906,63.987476,1.408686,1.8015854
Kotoni Staggs,2025-04-18 10:40:00,1,44.0199,42.378304,6.249438,-4.418662
Kotoni Staggs,2025-04-18 10:40:00,2,14.745253,50.430656,7.288705,4.2911634
Kotoni Staggs,2025-04-18 10:40:00,3,32.819275,54.746616,9.319127,-2.7747896
Kotoni Staggs,2025-04-18 10:40:00,4,43.401936,57.462696,2.7887192,4.996732
Kotoni Staggs,2025-04-18 10:40:00,5,8.860043,26.863626,9.502112,-3.284773
Kotoni Staggs,2025-04-18 10:40:00,6,22.061195,3.4859152,0.6326267,2.7154646
Kotoni Staggs,2025-04-18 10:40:00,7,59.82253,27.327587,6.0301385,-2.7658746
Kotoni Staggs,2025-04-18 10:40:00,8,73.566315,45.815422,0.5713272,-4.191532
Kotoni Staggs,2025-04-18 10:40:00,9,99.834755,30.623827,8.937742,3.7493331
Kotoni Staggs,2025-04-18 10:40:00,0,93.31133,50.929493,5.2980905,3.5875125
Kotoni Staggs,2025-04-18 10:40:00,1,64.25652,24.274805,6.6934834,-0.9642961
Kotoni Staggs,2025-04-18 10:40:00,2,42.124805,43.1626,8.31574,2.0239615
Kotoni Staggs,2025-04-18 10:40:00,3,63.617737,12.676547,1.5031062,0.57065934
Kotoni Staggs,2025-04-18 10:40:00,4,78.56516,50.957123,0.3859156,3.529561
Kotoni Staggs,2025-04-18 10:40:00,5,11.833619,37.107327,8.788812,-1.8494403
Kotoni Staggs,2025-04-18 10:40:00,6,40.99049,13.876378,3.1493323,0.236724
Kotoni Staggs,2025-04-18 10:40:00,7,83.98023,19.84996,1.2897891,-0.1462763
Kotoni Staggs,2025-04-18 10:40:00,8,38.383297,50.90539,4.6846123,-1.4609418
Kotoni Staggs,2025-04-18 10:40:00,9,57.187225,32.816883,5.983061,3.9145505
Brendan Piakura,2025-04-18 10:40:00,0,58.776936,14.690138,0.30970603,-3.3412209
Brendan Piakura,2025-04-18 10:40:00,1,18.447626,65.774445,2.7489567,-3.5049136
Brendan Piakura,2025-04-18 10:40:00,2,36.223545,48.6285,0.32799876,0.76909536
Brendan Piakura,2025-04-18 10:40:00,3,33.45113,65.08517,4.203354,1.5749424
Brendan Piakura,2025-04-18 10:40:00,4,2.6196709,29.043142,8.951,-3.0538075
Brendan Piakura,2025-04-18 10:40:00,5,2.4191763,32.306824,9.826524,-1.0928255
Brendan Piakura,2025-04-18 10:40:00,6,83.1697,61.060955,6.370476,4.4656386
Brendan Piakura,2025-04-18 10:40:00,7,27.307081,35.703354,1.616377,-2.5338259
Brendan Piakura,2025-04-18 10:40:00,8,51.807877,48.094967,9.058494,1.683607
Brendan Piakura,2025-04-18 10:40:00,9,29.872557,17.147757,5.1624784,2.401494
Brendan Piakura,2025-04-18 10:40:00,0,94.067924,30.3774,1.5374931,-0.518713
Brendan Piakura,2025-04-18 10:40:00,1,25.929676,8.394591,9.217267,4.37526
Brendan Piakura,2025-04-18 10:40:00,2,42.965683,14.006642,7.5746903,2.3665674
Brendan Piakura,2025-04-18 10:40:00,3,87.273026,0.06415224,7.317053,-0.4207542
Brendan Piakura,2025-04-18 10:40:00,4,84.19336,2.6700234,7.091807,0.69335204
Brendan Piakura,2025-04-18 10:40:00,5,18.610142,66.4553,2.0033982,1.9261345
Brendan Piakura,2025-04-18 10:40:00,6,80.26433,16.480051,2.110067,0.9219018
Brendan Piakura,2025-04-18 10:40:00,7,45.818687,45.10513,6.88293,3.7869759
Brendan Piakura,2025-04-18 10:40:00,8,48.296886,57.05878,2.1972275,-1.4311134
Brendan Piakura,2025-04-18 10:40:00,9,13.347998,37.444912,4.386717,-2.0011425
Brendan Piakura,2025-04-18 10:40:00,0,8.060151,10.413826,7.8200183,-2.8616111
Brendan Piakura,2025-04-18 10:40:00,1,72.79393,49.511917,7.839525,-4.6221704
Brendan Piakura,2025-04-18 10:40:00,2,49.646114,40.817097,4.5326176,-4.5698605
Brendan Piakura,2025-04-18 10:40:00,3,43.68507,49.72504,7.9218993,3.700552
Brendan Piakura,2025-04-18 10:40:00,4,72.95082,52.34277,8.386218,1.7839315
Brendan Piakura,2025-04-18 10:40:00,5,76.55129,66.3279,6.5477576,1.6053241
Brendan Piakura,2025-04-18 10:40:00,6,15.890817,39.002304,2.2842586,1.1464282
Brendan Piakura,2025-04-18 10:40:00,7,61.022514,23.231596,2.7401178,3.4921916
Brendan Piakura,2025-04-18 10:40:00,8,13.535408,44.09559,3.1484115,-0.19733074
Brendan Piakura,2025-04-18 10:40:00,9,75.13751,4.6539683,1.1680411,3.7041082
Brendan Piakura,2025-04-18 10:40:00,0,65.69552,61.023018,2.7315962,-1.4055498
Brendan Piakura,2025-04-18 10:40:00,1,95.66146,8.1179085,2.0951922,4.267075
Brendan Piakura,2025-04-18 10:40:00,2,6.8958015,22.293312,4.5532875,1.9865698
Brendan Piakura,2025-04-18 10:40:00,3,5.705472,55.470684,9.084375,-2.4282286
Brendan Piakura,2025-04-18 10:40:00,4,28.218708,40.61724,1.0448031,0.64084923
Brendan Piakura,2025-04-18 10:40:00,5,26.170568,26.767216,7.202679,0.3303056
Brendan Piakura,2025-04-18 10:40:00,6,24.69788,32.193626,6.87283,-3.6210117
Brendan Piakura,2025-04-18 10:40:00,7,90.62546,58.109222,0.957542,0.91242903
Brendan Piakura,2025-04-18 10:40:00,8,24.95462,23.120298,9.225724,-1.8521438
Brendan Piakura,2025-04-18 10:40:00,9,27.194973,59.136177,5.684722,-4.4765124
Brendan Piakura,2025-04-18 10:40:00,0,75.93983,5.993141,3.6372552,4.486562
Brendan Piakura,2025-04-18 10:40:00,1,44.973984,52.822292,7.565386,1.4149036
Brendan Piakura,2025-04-18 10:40:00,2,77.67106,57.63324,2.5736547,3.7691894
Brendan Piakura,2025-04-18 10:40:00,3,6.536616,12.363601,6.935098,1.76056
Brendan Piakura,2025-04-18 10:40:00,4,48.75712,29.263565,0.39711207,-1.430163
Brendan Piakura,2025-04-18 10:40:00,5,3.36136,11.253984,8.39408,0.12688072
Brendan Piakura,2025-04-18 10:40:00,6,6.2653203,48.04908,4.4817085,1.7574676
Brendan Piakura,2025-04-18 10:40:00,7,90.643745,36.40365,6.366929,4.6025233
Brendan Piakura,2025-04-18 10:40:00,8,13.924537,43.20199,2.2123783,-2.4633055
Brendan Piakura,2025-04-18 10:40:00,9,53.24207,13.361114,6.770737,3.7497706
Brendan Piakura,2025-04-18 10:40:00,0,41.109562,14.398719,7.7224026,4.240778
Brendan Piakura,2025-04-18 10:40:00,1,34.734333,2.821818,4.732132,1.7041551
Brendan Piakura,2025-04-18 10:40:00,2,89.98334,21.900593,6.1772695,4.3126664
Brendan Piakura,2025-04-18 10:40:00,3,2.1823397,38.062637,4.563259,-1.0212141
Brendan Piakura,2025-04-18 10:40:00,4,66.37897,58.339573,8.940914,4.530162
Brendan Piakura,2025-04-18 10:40:00,5,96.33945,45.351067,4.9786916,2.0278287
Brendan Piakura,2025-04-18 10:40:00,6,56.01682,29.60695,8.418087,-4.579942
Brendan Piakura,2025-04-18 10:40:00,7,93.68224,64.812164,8.01352,4.0687284
Brendan Piakura,2025-04-18 10:40:00,8,5.225788,48.908672,4.105048,-0.1552719
Brendan Piakura,2025-04-18 10:40:00,9,41.879333,63.251232,2.300845,-0.39673015
Brendan Piakura,2025-04-18 10:40:00,0,26.01578,35.87598,4.0608215,0.66466606
Brendan Piakura,2025-04-18 10:40:00,1,73.0821,17.605492,8.262174,-3.5061545
Brendan Piakura,2025-04-18 10:40:00,2,98.12971,3.5922146,2.2763255,-0.3083395
Brendan Piakura,2025-04-18 10:40:00,3,25.653006,49.37377,5.2443633,3.3112721
Brendan Piakura,2025-04-18 10:40:00,4,65.41746,8.248604,8.060967,-4.8451753
Brendan Piakura,2025-04-18 10:40:00,5,19.809763,20.588709,3.5347748,-2.2708285
Brendan Piakura,2025-04-18 10:40:00,6,56.533024,36.208023,6.4220963,-4.9754543
Brendan Piakura,2025-04-18 10:40:00,7,46.39325,38.38033,2.4563158,-0.8428869
Brendan Piakura,2025-04-18 10:40:00,8,97.20053,40.839657,1.0927944,2.2831552
Brendan Piakura,2025-04-18 10:40:00,9,60.852726,11.305363,7.9438424,2.9877183
Brendan Piakura,2025-04-18 10:40:00,0,34.950638,25.822144,0.98968625,4.4518976
Brendan Piakura,2025-04-18 10:40:00,1,11.409578,41.969208,2.713814,1.0850462
Brendan Piakura,2025-04-18 10:40:00,2,15.124682,65.947685,8.551094,-2.4537313
Brendan Piakura,2025-04-18 10:40:00,3,22.531693,49.478916,3.4646928,4.2414794
Brendan Piakura,2025-04-18 10:40:00,4,25.096666,62.737057,9.7304535,2.7531576
Brendan Piakura,2025-04-18 10:40:00,5,85.06161,51.83042,9.797343,0.7442848
Brendan Piakura,2025-04-18 10:40:00,6,56.12228,40.236755,2.6827602,1.9564022
Brendan Piakura,2025-04-18 10:40:00,7,52.339092,13.05759,0.40978223,4.2431636
Brendan Piakura,2025-04-18 10:40:00,8,11.476887,45.334625,7.050633,2.1239402
Brendan Piakura,2025-04-18 10:40:00,9,86.01397,42.38981,4.509865,-1.316255
Brendan Piakura,2025-04-18 10:40:00,0,72.28143,40.967903,1.0075284,2.130282
Brendan Piakura,2025-04-18 10:40:00,1,6.766836,33.30544,7.075228,-4.5972185
Brendan Piakura,2025-04-18 10:40:00,2,70.78351,35.94865,0.3117491,-1.1358443
Brendan Piakura,2025-04-18 10:40:00,3,54.35382,22.742092,8.701967,-0.93676966
Brendan Piakura,2025-04-18 10:40:00,4,8.172535,35.313263,1.3865253,-3.3316176
Brendan Piakura,2025-04-18 10:40:00,5,45.830063,13.433802,1.2731187,-4.769145
Brendan Piakura,2025-04-18 10:40:00,6,48.469627,54.751858,1.7567229,-3.6661875
Brendan Piakura,2025-04-18 10:40:00,7,16.577454,12.632833,9.602664,1.5462149
Brendan Piakura,2025-04-18 10:40:00,8,94.56982,5.7777076,6.9316936,3.0228882
Brendan Piakura,2025-04-18 10:40:00,9,84.997536,29.66473,8.013716,4.882035
Brendan Piakura,2025-04-18 10:40:00,0,66.90224,44.764904,3.9763498,-1.5363649
Brendan Piakura,2025-04-18 10:40:00,1,46.229557,29.764744,3.3631272,0.99379224
Brendan Piakura,2025-04-18 10:40:00,2,41.176556,18.81928,2.34484,4.3714495
Brendan Piakura,2025-04-18 10:40:00,3,65.09734,37.95564,4.8064804,-3.3295822
Brendan Piakura,2025-04-18 10:40:00,4,54.543186,23.596159,5.518287,2.176456
Brendan Piakura,2025-04-18 10:40:00,5,6.2273107,63.435,6.3177485,2.5497873
Brendan Piakura,2025-04-18 10:40:00,6,51.250263,62.73987,2.571185,-4.1102448
Brendan Piakura,2025-04-18 10:40:00,7,80.64036,34.161285,9.486541,3.6124938
Brendan Piakura,2025-04-18 10:40:00,8,45.92399,22.296112,1.697585,3.1310506
Brendan Piakura,2025-04-18 10:40:00,9,5.1956577,50.125004,9.656531,-4.66597
Jordan Riki,2025-04-18 10:40:00,0,78.62782,2.4964802,0.14856122,-4.0891557
Jordan Riki,2025-04-18 10:40:00,1,20.136377,32.284294,4.811257,-4.508731
Jordan Riki,2025-04-18 10:40:00,2,25.862083,22.869991,3.3336785,-1.6525646
Jordan Riki,2025-04-18 10:40:00,3,16.470634,62.59644,4.4912343,0.092889905
Jordan Riki,2025-04-18 10:40:00,4,33.021507,0.81620586,5.706646,0.32347727
Jordan Riki,2025-04-18 10:40:00,5,75.67515,37.59141,4.3558917,-2.3233323
Jordan Riki,2025-04-18 10:40:00,6,51.938587,50.365124,4.1484685,4.1159687
Jordan Riki,2025-04-18 10:40:00,7,20.488127,32.981224,7.3272343,-1.3173721
Jordan Riki,2025-04-18 10:40:00,8,87.783005,5.807406,6.8587627,-4.5444984
Jordan Riki,2025-04-18 10:40:00,9,87.95818,66.12737,8.332713,-1.997729
Jordan Riki,2025-04-18 10:40:00,0,87.057846,35.22471,2.49959,0.31109422
Jordan Riki,2025-04-18 10:40:00,1,23.879622,41.764664,6.095285,-0.9177818
Jordan Riki,2025-04-18 10:40:00,2,45.123936,16.089466,5.851948,-2.2615747
Jordan Riki,2025-04-18 10:40:00,3,98.49896,32.87787,3.6973782,-3.6867676
Jordan Riki,2025-04-18 10:40:00,4,77.20125,29.182165,4.860575,3.191645
Jordan Riki,2025-04-18 10:40:00,5,2.716742,5.0929174,3.1378214,4.9614525
Jordan Riki,2025-04-18 10:40:00,6,6.520459,7.218904,1.4184439,-1.7045786
Jordan Riki,2025-04-18 10:40:00,7,46.39314,56.94813,2.1380122,-1.1837896
Jordan Riki,2025-04-18 10:40:00,8,90.92202,16.307756,1.0551364,1.1803752
Jordan Riki,2025-04-18 10:40:00,9,53.87018,13.257162,6.8306956,2.1844149
Jordan Riki,2025-04-18 10:40:00,0,49.78125,34.33398,6.607274,-1.0797046
Jordan Riki,2025-04-18 10:40:00,1,10.54737,52.274803,9.506063,4.049295
Jordan Riki,2025-04-18 10:40:00,2,65.67801,4.2123632,7.296784,0.6000399
Jordan Riki,2025-04-18 10:40:00,3,82.21032,39.22294,0.5204584,-0.49609923
Jordan Riki,2025-04-18 10:40:00,4,38.042,8.10631,8.842452,1.4667275
Jordan Riki,2025-04-18 10:40:00,5,77.56119,2.4793515,8.626752,4.5280385
Jordan Riki,2025-04-18 10:40:00,6,96.44766,3.5865889,4.433203,2.945523
Jordan Riki,2025-04-18 10:40:00,7,20.376646,56.72316,5.8586307,-4.599869
Jordan Riki,2025-04-18 10:40:00,8,52.332962,8.022129,9.760783,-1.6769009
Jordan Riki,2025-04-18 10:40:00,9,28.713797,3.0702927,5.323044,-0.29455316
Jordan Riki,2025-04-18 10:40:00,0,79.28544,29.777193,9.053218,-1.8548243
Jordan Riki,2025-04-18 10:40:00,1,57.75934,57.391556,0.8303876,2.0018756
Jordan Riki,2025-04-18 10:40:00,2,63.45824,17.84377,1.9105186,3.2626915
Jordan Riki,2025-04-18 10:40:00,3,79.79141,28.676458,4.4075494,2.313451
Jordan Riki,2025-04-18 10:40:00,4,39.597046,2.7147322,5.847568,4.893333
Jordan Riki,2025-04-18 10:40:00,5,91.50901,30.537338,8.162278,-2.2745235
Jordan Riki,2025-04-18 10:40:00,6,53.302887,39.27769,9.882621,3.7498949
Jordan Riki,2025-04-18 10:40:00,7,15.795483,38.82168,3.888515,2.6662266
Jordan Riki,2025-04-18 10:40:00,8,69.58991,22.605015,0.47415635,-1.3782125
Jordan Riki,2025-04-18 10:40:00,9,79.32613,21.456257,8.011715,2.3412454
Jordan Riki,2025-04-18 10:40:00,0,31.676168,7.2504063,6.043807,-3.9592404
Jordan Riki,2025-04-18 10:40:00,1,85.717926,24.942286,1.9854286,2.8933349
Jordan Riki,2025-04-18 10:40:00,2,90.61433,6.7656374,4.9482846,0.32330602
Jordan Riki,2025-04-18 10:40:00,3,27.690449,52.128525,7.4231024,-2.0770984
Jordan Riki,2025-04-18 10:40:00,4,98.35215,65.70665,7.704118,1.557773
Jordan Riki,2025-04-18 10:40:00,5,14.071153,65.965065,4.9961843,1.4162
Jordan Riki,2025-04-18 10:40:00,6,20.201567,58.824833,3.0521452,-2.9051378
Jordan Riki,2025-04-18 10:40:00,7,18.422483,40.853867,9.737426,-4.696026
Jordan Riki,2025-04-18 10:40:00,8,89.39897,47.658867,6.633626,-0.66377413
Jordan Riki,2025-04-18 10:40:00,9,65.42925,19.393995,4.082375,0.69511867
Jordan Riki,2025-04-18 10:40:00,0,15.210428,42.892387,2.8046322,3.7660527
Jordan Riki,2025-04-18 10:40:00,1,44.03234,30.984169,7.31103,4.282168
Jordan Riki,2025-04-18 10:40:00,2,61.529804,32.77718,2.4218345,0.28805217
Jordan Riki,2025-04-18 10:40:00,3,8.346409,51.528805,1.7170999,2.538035
Jordan Riki,2025-04-18 10:40:00,4,88.24164,19.170448,5.298339,-0.6069673
Jordan Riki,2025-04-18 10:40:00,5,80.36035,21.626694,2.899874,2.4608216
Jordan Riki,2025-04-18 10:40:00,6,50.520676,62.87564,6.2890515,-2.9519846
Jordan Riki,2025-04-18 10:40:00,7,96.71266,3.823252,1.1793867,-1.2893527
Jordan Riki,2025-04-18 10:40:00,8,41.776096,33.023132,6.549411,1.34228
Jordan Riki,2025-04-18 10:40:00,9,98.41103,62.070454,2.8329654,-4.8184204
Jordan Riki,2025-04-18 10:40:00,0,66.792,41.504684,0.0024293445,2.2246132
Jordan Riki,2025-04-18 10:40:00,1,63.46713,37.15568,1.2693605,3.355355
Jordan Riki,2025-04-18 10:40:00,2,16.59549,16.982605,9.336154,-1.0085834
Jordan Riki,2025-04-18 10:40:00,3,88.19278,23.342733,8.673547,-0.5205758
Jordan Riki,2025-04-18 10:40:00,4,42.74897,57.939293,2.3360903,3.5128222
Jordan Riki,2025-04-18 10:40:00,5,16.223341,38.026833,7.783719,2.7565463
Jordan Riki,2025-04-18 10:40:00,6,1.260752,35.00247,6.085716,-2.118505
Jordan Riki,2025-04-18 10:40:00,7,55.975567,6.7714205,9.709047,-1.7602389
Jordan Riki,2025-04-18 10:40:00,8,52.739964,1.0899147,3.7360566,1.7887824
Jordan Riki,2025-04-18 10:40:00,9,71.93536,65.530594,6.814606,0.6319809
Jordan Riki,2025-04-18 10:40:00,0,89.0258,25.63506,0.6353572,-3.3777044
Jordan Riki,2025-04-18 10:40:00,1,7.9406586,41.01849,3.9624734,-1.9007009
Jordan Riki,2025-04-18 10:40:00,2,73.14965,5.420625,9.638177,3.9998329
Jordan Riki,2025-04-18 10:40:00,3,18.741194,46.45177,5.3898087,1.8817444
Jordan Riki,2025-04-18 10:40:00,4,85.8177,63.414536,2.8787951,4.859743
Jordan Riki,2025-04-18 10:40:00,5,81.90635,39.145237,1.2027097,2.6701252
Jordan Riki,2025-04-18 10:40:00,6,54.079376,8.575842,7.0352836,4.4197445
Jordan Riki,2025-04-18 10:40:00,7,71.02428,39.557064,6.44856,-2.8381143
Jordan Riki,2025-04-18 10:40:00,8,31.43501,52.11161,3.739387,2.7148488
Jordan Riki,2025-04-18 10:40:00,9,47.11679,27.636324,9.509414,-4.797825
Jordan Riki,2025-04-18 10:40:00,0,82.16369,59.828968,0.22202814,1.7076002
Jordan Riki,2025-04-18 10:40:00,1,45.92652,44.11044,3.0372386,-0.30717722
Jordan Riki,2025-04-18 10:40:00,2,35.779827,61.148926,9.210695,-1.5323993
Jordan Riki,2025-04-18 10:40:00,3,49.421246,42.39836,3.2093544,3.6240435
Jordan Riki,2025-04-18 10:40:00,4,82.82493,8.927582,2.5225284,3.542677
Jordan Riki,2025-04-18 10:40:00,5,33.520805,21.059036,5.342204,-4.776983
Jordan Riki,2025-04-18 10:40:00,6,17.37616,13.722056,8.238017,1.0950512
Jordan Riki,2025-04-18 10:40:00,7,71.2014,61.8002,1.0314676,-1.3216778
Jordan Riki,2025-04-18 10:40:00,8,82.597824,51.707203,9.430207,-0.84339
Jordan Riki,2025-04-18 10:40:00,9,10.063747,45.99509,7.950729,3.3204074
Jordan Riki,2025-04-18 10:40:00,0,23.987411,20.46571,1.8125025,-1.9016023
Jordan Riki,2025-04-18 10:40:00,1,14.197199,12.515044,7.1200795,4.430488
Jordan Riki,2025-04-18 10:40:00,2,34.79414,51.438675,3.8495872,-3.2036617
Jordan Riki,2025-04-18 10:40:00,3,45.0351,32.24274,4.022947,1.6272242
Jordan Riki,2025-04-18 10:40:00,4,74.88264,15.353689,7.832901,1.7210506
Jordan Riki,2025-04-18 10:40:00,5,65.11476,41.930294,9.627848,-2.4780483
Jordan Riki,2025-04-18 10:40:00,6,62.092857,2.742702,1.2665588,-1.7524939
Jordan Riki,2025-04-18 10:40:00,7,35.237495,22.179577,4.206302,3.347985
Jordan Riki,2025-04-18 10:40:00,8,84.14475,31.861876,4.8094163,2.6180525
Jordan Riki,2025-04-18 10:40:00,9,47.128716,10.061167,3.7631183,-1.7090412
Corey Jensen,2025-05-12 16:00:00,0,97.91049,66.956505,3.6318913,0.33956546
Corey Jensen,2025-05-12 16:00:00,1,63.414215,14.218621,0.52268666,-4.383197
Corey Jensen,2025-05-12 16:00:00,2,12.626474,8.864013,6.8553863,-2.9125412
Corey Jensen,2025-05-12 16:00:00,3,67.61776,13.840371,4.362144,-0.14179441
Corey Jensen,2025-05-12 16:00:00,4,32.510403,52.296158,1.9479381,-4.1402626
Corey Jensen,2025-05-12 16:00:00,5,68.63272,28.934385,8.160335,3.4333236
Corey Jensen,2025-05-12 16:00:00,6,6.9641147,38.448284,8.025607,2.180062
Corey Jensen,2025-05-12 16:00:00,7,17.488144,1.4286227,4.8639164,4.4363365
Corey Jensen,2025-05-12 16:00:00,8,85.57372,2.341329,2.9845066,1.934669
Corey Jensen,2025-05-12 16:00:00,9,22.717957,30.316137,6.380927,4.4040136
Corey Jensen,2025-05-12 16:00:00,0,83.70411,55.53256,2.8815215,0.54512554
Corey Jensen,2025-05-12 16:00:00,1,27.927608,60.196243,2.3600793,1.0021861
Corey Jensen,2025-05-12 16:00:00,2,64.28819,5.8960466,7.3051467,4.7697105
Corey Jensen,2025-05-12 16:00:00,3,69.415054,36.608692,0.4032524,1.4212915
Corey Jensen,2025-05-12 16:00:00,4,51.265476,62.099617,0.9476847,-4.6921344
Corey Jensen,2025-05-12 16:00:00,5,30.531067,26.382147,0.06788174,2.2380278
Corey Jensen,2025-05-12 16:00:00,6,21.264437,56.410477,1.5294318,4.054687
Corey Jensen,2025-05-12 16:00:00,7,3.3189354,9.091305,0.6899001,2.9558024
Corey Jensen,2025-05-12 16:00:00,8,30.39464,63.606827,9.958024,0.8383327
Corey Jensen,2025-05-12 16:00:00,9,65.31628,51.096786,2.8880997,1.7130351
Corey Jensen,2025-05-12 16:00:00,0,93.83048,64.01074,1.4926801,4.901918
Corey Jensen,2025-05-12 16:00:00,1,87.120445,46.00997,2.4099627,-4.093379
Corey Jensen,2025-05-12 16:00:00,2,76.606476,24.711468,9.361256,1.6724483
Corey Jensen,2025-05-12 16:00:00,3,78.844734,63.796318,5.2016025,-2.166023
Corey Jensen,2025-05-12 16:00:00,4,66.49849,18.73854,3.648181,1.4009039
Corey Jensen,2025-05-12 16:00:00,5,26.028687,22.587732,8.733914,1.0762358
Corey Jensen,2025-05-12 16:00:00,6,90.719505,47.654972,3.9499028,-3.4654317
Corey Jensen,2025-05-12 16:00:00,7,67.073235,52.041508,3.3500857,-2.9325335
Corey Jensen,2025-05-12 16:00:00,8,56.044064,63.199436,2.0728252,1.2162958
Corey Jensen,2025-05-12 16:00:00,9,11.098947,13.926564,3.7779682,-3.7177005
Corey Jensen,2025-05-12 16:00:00,0,44.705555,54.263866,3.1668437,-2.3481913
Corey Jensen,2025-05-12 16:00:00,1,46.035828,50.22113,6.77304,3.3524554
Corey Jensen,2025-05-12 16:00:00,2,86.45636,4.33803,2.895827,-1.729085
Corey Jensen,2025-05-12 16:00:00,3,54.66482,26.331173,5.7719975,-0.11939844
Corey Jensen,2025-05-12 16:00:00,4,38.040054,19.22805,0.65892166,4.411403
Corey Jensen,2025-05-12 16:00:00,5,97.68003,20.705349,1.9128916,-2.7285092
Corey Jensen,2025-05-12 16:00:00,6,11.07206,66.840385,4.074053,-1.1037399
Corey Jensen,2025-05-12 16:00:00,7,42.254845,43.708862,9.369493,1.0645777
Corey Jensen,2025-05-12 16:00:00,8,4.2024674,48.80198,3.7725198,2.5533893
Corey Jensen,2025-05-12 16:00:00,9,73.99041,66.409996,6.6407413,4.016534
Corey Jensen,2025-05-12 16:00:00,0,91.807655,25.649721,2.5508723,4.15473
Corey Jensen,2025-05-12 16:00:00,1,28.003733,54.52513,1.2703358,2.7664008
Corey Jensen,2025-05-12 16:00:00,2,85.83417,29.548105,0.585366,-2.7166917
Corey Jensen,2025-05-12 16:00:00,3,29.221823,59.12829,3.054135,-4.751907
Corey Jensen,2025-05-12 16:00:00,4,91.07702,12.284713,1.5766103,-1.1622607
Corey Jensen,2025-05-12 16:00:00,5,75.39619,64.44266,1.7401044,-3.5845115
Corey Jensen,2025-05-12 16:00:00,6,80.49068,14.876476,7.607593,2.1038766
Corey Jensen,2025-05-12 16:00:00,7,1.8006556,22.182995,0.1583807,1.6113058
